Unnamed: 0,url,title,text,longtitude,latitude,incident_type,sub_category,Date,Latitude,Longitude,Incident_type,Incident_sub_type,GPE,LOC
37310.0,https://www.pravda.com.ua/eng/news/2023/03/26/7395114/,Russia starts receiving regular supplies of Shahed kamikaze drones – UK Intelligence,"The UK Intelligence analysed the situation with Russia's use of Iranian-made Shahed kamikaze drones in its Sunday review.Source: The Ministry of Defence of the United Kingdom, quoted by European PravdaDetails: Since the beginning of March 2023, Russia has likely launched at least 71 Iranian-designed Shahed series one-way attack uncrewed aerial vehicles (OWA-UAVS) against targets across Ukraine.These attacks followed a two-week pause in OWA-UAV attacks in late February 2023. Russia has likely started receiving regular resupplies of small numbers of Shahed OWA-UAVs.Russia is likely launching Shaheds from two axes: from Russia’s Krasnodar Krai in the east and from Bryansk Oblast in the north-east.This allows Russia flexibility to target a broad sector of Ukraine and decreases flying time to targets in the north of Ukraine. It is also likely to be a further attempt to stretch Ukrainian air defences.We have launched English Twitter! Follow us! Background: On 9 March 2023, the US imposed sanctions on Chinese companies that supplied components for Shahed drones to Iran. In the meantime, media outlets found out that Iran had used boats and a state-owned airline to transfer Shahed drones to Russia.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,air,loitering_munition,3/26/23,,,,,,
38271.0,https://www.pravda.com.ua/eng/news/2023/03/31/7395815/,Ukrainian defenders repel over 80 Russian attacks – General Staff report,"The Ukrainian Armed Forces repelled more than 80 Russian attacks on five fronts on 30 March.Source: General Staff of the Armed Forces of Ukraine on Facebook, information as of 06:00 on 31 MarchQuote: ""Over the last day, the enemy delivered 11 missile and four air strikes, and carried out 43 attacks using multiple-launch rocket systems (MLRS).The enemy is focusing its main efforts on conducting offensive actions on the Kupiansk, Lyman, Bakhmut, Avdiivka and Marinka fronts. Units of the Ukrainian Defence Forces repelled over 80 enemy attacks. Bilohorivka, Bakhmut, Avdiivka and Marinka remain in the epicentre of the fighting.""Details: On the Volyn, Polissia, Sivershchyna and Slobozhanshchyna fronts, the operational situation has not changed significantly, and no signs of the formation of offensive groups have been detected. Combat training activities of units of the Russian Armed Forces continue on the territory of the Republic of Belarus. The occupiers continue to maintain a military presence in the border areas of Kursk and Belgorod oblasts. Over the past day, the Russians fired on the settlements of Hirsk in Chernihiv Oblast, Novovasylivka, Nova Huta, Stukalivka, Iskryskivshchyna, Volfyne and Katerynivka in Sumy Oblast, as well as more than 15 settlements in Kharkiv Oblast, including Kozacha Lopan, Strilecha, Oliinykove, Neskuchne, Vilcha, Krasne Pershe and Topoli.On the Kupiansk and Lyman fronts, the Russians conducted unsuccessful offensives in and around Stelmakhivka, Kuzmyne and Berestove. The invaders deployed artillery to fire on Dvorichanske, Zapadne, Dvorichna, Masiutivka, Synkivka, Kupiansk and Krokhmalne in Kharkiv Oblast; Novoselivske, Nevske and Bilohorivka in Luhansk Oblast; and Rozdolivka, Kolodiazi, Torske, Siversk and Spirne in Donetsk Oblast.On the Bakhmut front, the occupiers continued their assault on the city of Bakhmut. In the course of the Russians’ assault, Ukrainian soldiers repelled 22 attacks. At the same time, the Russians conducted unsuccessful offensive actions in the area of Orikhovo-Vasylivka in Donetsk Oblast. They also shelled the settlements of Minkivka, Orikhovo-Vasylivka, Druzhkivka and Bakhmut in Donetsk Oblast.We have launched English Twitter! Follow us! On the Avdiivka and Marinka fronts, Russian forces carried out unsuccessful offensive actions towards Novobakhmutivka, Novokalynove, Stepove, Avdiivka, Sieverne, Vodiane, Krasnohorivka and Marinka in Donetsk Oblast. The invaders also fired on Novokalynove, Keramik, Novoselivka Persha, Berdychi, Avdiivka, Nevelske, Krsnohorivka, Marinka, Heorhiivka, Kurakhove, Ostrivske, Pobieda and Novomykhailivka in Donetsk Oblast.On the Shakhtarsk front, Vuhledar, Prechystivka, Zolota Nyva, Shakhtarske and Velyka Novosilka in Donetsk Oblast came under Russian fire.On the Zaporizhzhia and Kherson fronts, the occupiers fired on more than 30 settlements, including Novosilka and Novopil in Donetsk Oblast; Olhivske, Charivne, Bilohiria, Mala Tokmachka, Novodanylivka, Novoandriivka and Shcherbaky in Zaporizhzhia Oblast; and Novooleksandrivka, Kozatske, Ivanivka, Inzhenerne, Yantarne and Kizomys in Kherson Oblast. Over the past day, the Ukrainian Air Force delivered six strikes on clusters of occupiers' personnel. Units of Ukraine's Rocket Forces and Artillery hit six clusters of Russian manpower, one command post, two ammunition storage points and two fuel depots.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,land,indirect_fire,3/31/23,,,,,,
39514.0,https://www.pravda.com.ua/eng/news/2023/03/29/7395621/,Germany to buy 10 more PzH 2000 howitzers replacing those sent to Ukraine ,"On 29 March, the Budget Committee of the German Bundestag approved the purchase of 10 Panzerhaubitze 2000 self-propelled howitzers, which will replace the equipment given to Ukraine to counter full-scale Russian aggression.Source: German Ministry of Defence; European Pravda. Details: German parliamentarians have approved the allocation of €184 million for the purchase of PzH 2000 howitzers. The funds will be allocated within the framework of the Modernization Initiative, a security policy instrument of the federal government aimed at military support for partner countries.Quote: ""Since the German Armed Forces have transferred PzH 2000 to Ukraine from their stocks, the new howitzers are financed within the framework of the Modernization Initiative,"" the German Ministry of Defence explains.The new equipment should enter the army’s arsenal in 2025 and 2026.Earlier, Reuters reported that Berlin plans to purchase options for another 18 of these self-propelled guns.The Panzerhaubitze 2000 self-propelled howitzer is the Bundeswehr's standard medium-range artillery system. Depending on the ammunition used, it can fire at a range of more than 40 kilometres from a 155 mm barrel.We have launched English Twitter! Follow us! In total, Ukraine received 14 Panzerhaubitze 2000 self-propelled artillery systems from Germany.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,land,indirect_fire,3/29/23,,,,,,
40563.0,https://www.pravda.com.ua/eng/news/2023/04/3/7396177/,Suspect in murder of propagandist Tatarsky detained – Russia's Investigative Committee,"Darya Trepova, a suspect in the murder of Russian propagandist Vladlen Tatarsky, has been detained in St Petersburg, Russia.Source: Investigative Committee of the Russian Federation; Fontanka local news agencyQuote from Russia’s Investigative Committee: ""Darya Trepovahas been detained on suspicion of involvement in an explosion at a cafe in St Petersburg by officers from the Investigative Committee of Russia, together with operational services.""Details: According to Fontanka, a young woman has been detained in a rented apartment in the Vyborgsky District of St Petersburg.At the same time, RBC, citing a source in the Russian Internal Affairs Ministry, reported that Trepova might not have known that the statuette she gave to Tatarsky contained an explosive substance.As the source states, the criminal investigation department does not rule out that the young woman was used to commit a terrorist attack.He also said that Trepova had previously contacted Tatarsky and attended events with his participation.We have launched English Twitter! Follow us! Dmitry Rylov, the suspect's husband, said that she had been framed and that she ""absolutely did not understand the purpose"" of the bust figure she had given to the propagandist Tatarsky.Background:On 2 April, an explosion occurred in a cafe in the centre of St Petersburg that had previously belonged to Yevgeny Prigozhin, owner of the Wagner Group Private Military Company, killing ""war correspondent"" (military blogger) Vladlen Tatarsky and injuring 30 other people.The ISW stated that the killing of the propagandist ""may have been intended as a warning to Prigozhin (the founder of the Wagner PMC), who has been increasingly questioning core Kremlin talking points about the war in Ukraine and even obliquely signalling an interest in the Russian presidency, whether in competition with Putin or as his successor"".Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,security,arrest,4/3/23,,,,,,
44699.0,https://www.pravda.com.ua/eng/news/2023/03/23/7394831/,"Zelenskyy on Kherson Oblast: dozens of villages are destroyed, but people are returning","Dozens of villages have been almost completely destroyed in the liberated territory of Kherson Oblast, but residents are returning.Source: Zelenskyy in his video addressQuote from Zelenskyy: ""In the free territory of Kherson Oblast, about 50 villages have been almost completely destroyed by the occupiers. In some places, more than 90% of buildings in the villages have been destroyed. But people are returning, even to villages like these. This is proof that life still prevails."" Details: Zelenskyy said he had held a lengthy meeting in Kherson with those in charge of defence and the social situation in the oblast, considering the energy situation and rebuilding issues separately.Background: President Volodymyr Zelenskyy visited Kherson Oblast on 23 March, met with residents, and promised to gradually rebuild everything the Russian invaders have destroyed.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,targeted,vandalism,3/23/23,,,,,,
46681.0,https://www.pravda.com.ua/eng/news/2023/04/4/7396405/,"Medvedev wants to destroy Russian opposition like ""mad dogs"" after propagandist Tatarsky's murder","Dmitry Medvedev, Deputy Chairman of the Russian Security Council, called the Russian opposition ""terrorists"" and suggested that it should be destroyed after the murder of the so-called ""war correspondent"" Vladlen Tatarsky (real name: Maxim Fomin).Source: Medvedev on TelegramDetails: Medvedev accused the Russian opposition of Tatarsky's murder. Without naming specific individuals, he said that ""these scoundrels"" not only openly wish for Russia's defeat and death but also ""execute compatriots"", presuming that it was the opposition that killed the ""unarmed journalist"".Medvedev does not hesitate to speak out against the opposition, calling them ""freaks"" and ""terrorists"". ""All these stinking ACF [Anti-Corruption Foundation of Alexei Navalny – ed.] and MBK media [the online media outlet, founded by Mikhail Khodorkovsky – ed.], Navalnys, Volkovs, Ponomaryovs and other Khodorkovskys have become just ordinary terrorists and murderers,"" he says.Accordingly, Medvedev wants the authorities to kill the opposition ""like mad dogs"" as soon as they have the opportunity. He adds that there should be no sympathy for the opposition.Previously: Earlier, a number of Russian news outlets reported that Trepova was recruited through Telegram; she was promised a position of editor in Kyiv. Background:We have launched English Twitter! Follow us! On 2 April, an explosion occurred in a cafe in the centre of St Petersburg that had previously belonged to Yevgeny Prigozhin, owner of the Wagner Group Private Military Company, killing ""war correspondent"" (military blogger) Vladlen Tatarsky and injuring 30 other people.Russian secret forces have supposedly detained Darya Trepova, a resident of St Petersburg, on suspicion of murdering propagandist Vladlen Tatarsky.Analysts at the Institute for the Study of War have assumed that forces inside Russia may have been involved in his murder, and it could have been a ""warning"" meant for Prigozhin.Russia's National Anti-Terrorist Committee has accused Ukrainian security services and supporters of Alexei Navalny's Anti-Corruption Foundation of murdering collaborator and propagandist Maxim Fomin, who called himself the war correspondent Vladlen Tatarsky.On 4 April, the Russian Investigative Committee accused Darya Trepova of committing a terrorist act.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,targeted,murder,4/4/23,,,,,,
51199.0,https://www.pravda.com.ua/eng/news/2023/03/22/7394571/,17 people injured and one killed in missile strike on Zaporizhzhia,"Preliminary reports indicate that 18 people have been injured as a result of a Russian missile hitting residential buildings in Zaporizhzhia, with one of them dying in hospital.Source: Anatolii Kurtiev, Secretary of Zaporizhzhia City Council; Yurii Malashko, head of Zaporizhzhia Oblast Military Administration, duringthe national 24/7 newscast; a representative of Zaporizhzhia Oblast State Administration in comments to Ukrainska Pravda Quote: ""Two nine-storey buildings with civilians inside came under fire from these treacherous bastards. At the moment, 18 people are known to have been injured (including two children aged 7 and 9).11 adults have been hospitalised (four of them in serious condition, seven in moderate condition). Another five people received medical assistance at the scene. The children are now being taken to medical facilities.""Details: Malashko reported that one victim died in a medical facility. This was later confirmed by Kurtiev. Information on the extent of the damage is being updated.Search and rescue crews from the State Emergency Service and the city emergency service, doctors, psychologists, social security workers, volunteers, and the city's shelter association are working at the scene.We have launched English Twitter! Follow us! Update: The missile struck a junction between two apartment blocks.The city authorities will have the damaged apartment block examined by a commission which will decide if each apartment block is habitable or not. The windows dislodged by the blast wave will be changed. Residents of apartments with destroyed walls will be resettled.The Zaporizhzhia Oblast Military Administration stated that there is enough room for resettlement, specifically in a modular residential area built back in 2014-15 for internally displaced persons. At the moment it is 30% full.The authorities are also discussing the issue of providing compensation to people whose homes were damaged. Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,missile,,3/22/23,,,,,,
53749.0,https://www.pravda.com.ua/eng/news/2023/03/31/7395876/,"WSJ demands that US expel Russian ambassador and journalists, Kremlin responds ","In response to the arrest of journalist Evan Gershkovich in Russia, The Wall Street Journal has stated it expects the expulsion of the Russian ambassador and journalists from the United States, but the Kremlin called this demand baseless.Source: The Wall Street Journal, BBC, Meduza  (a Russian outlet based in Latvia), with reference to InterfaxQuote WSJ: ""Russia’s arrest of Wall Street Journal reporter Evan Gershkovich escalates the Kremlin’s habit of taking Americans hostage, and it’s more evidence that Russia is divorcing itself from the community of civilised nations. President Vladimir Putin is now responsible for Mr. Gershkovich's health and safety, and the Biden Administration has an obligation to press for his release. (...)Thuggish leaders keep doing thuggish things if they think they will pay no price. The Biden Administration will have to consider diplomatic and political escalation. Expelling Russia's ambassador to the U.S., as well as all Russian journalists working here, would be the minimum to expect. The U.S. government’s first duty is to protect its citizens, and too many governments now believe they can arrest and imprison Americans with impunity.""Details: The Wall Street Journal notes that Gershkovich was arrested Wednesday in the city of Yekaterinburg, where he was preparing a report, and neither the Journal nor the US government were allowed to contact him until Thursday evening.We have launched English Twitter! Follow us! The WSJ denies accusations of espionage by the FSB. Gershkovich has been working in Russia for many years and ""The FSB could have expelled him long ago if it really believed he was a spy,"" the publication's column says. Gershkovich's arrest came days after he described the decline of the Russian economy, the WSJ noted.As several people who Gershkovich met with in Yekaterinburg told BBC Russian Service, the journalist was interested in recruitment in the Wagner Private Military Company and their attitude to the war in Ukraine.The Wall Street Journal suggests that Gershkovich’s arrest may be Russia's response to charges brought in the United States against Russian citizen Sergei Cherkasov, a Russian agent who committed fraudulent activities, since ""Putin often takes hostages with a goal of exchanging them later for Russians who've committed crimes in the U.S.""The WSJ points out that Gershkovich’s arrest on espionage charges is the first charge against an American journalist in Russia since the arrest of Nikolai Danilov [Nicolas Daniloff – ed.] in 1986, in the final stages of the Cold War.Danilov was then released, and the US allowed an employee of the Soviet mission to the UN to leave the country after his arrest.WSJ also recalls a number of recent exchanges between the US and the Russian Federation.For his part, Dmitry Peskov, the spokesman of the President of Russia, called the proposal to expel Russian journalists from the United States in response to the arrest of Evan Gershkovich groundless.Vladimir Putin's spokesman said that foreign journalists accredited in the Russian Federation ""do not face any restrictions and work perfectly"", but in the case of Gershkovich ""it is an activity under the guise of journalism, espionage activity in essence"".Peskov stated that ""since the journalist was taken red-handed, the situation here is obvious"", and therefore ""there is no reason to demand the expulsion of all Russian journalists"".Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,security,arrest,3/31/23,,,,,,
55561.0,https://www.pravda.com.ua/eng/news/2023/03/22/7394569/,"Russians try to surround Avdiivka since May, this threat is not new","The Russian occupiers have been trying to surround Avdiivka in Donetsk Oblast since May; last ""deadline"" when they tried to do so was March 1, but the city is still under the control of the Armed Forces of Ukraine.Source: Vitalyi Barbash, Head of the Avdiivka Civilian Military Administration, on television broadcast Quote: ""The situation regarding the [threat of – ed.] encirclement is not new. They have been using this tactic in Avdiivka since May. There were many different dates that they set for the encirclement of Avdiivka. The ‘extreme’ date (i.e., the deadline to encircle the city – ed.) was 1 March. Today is 22 March, and there's a Ukrainian flag over the city.Now they entered the lowlands from the north. Our soldiers are located on the key heights. This is what gives the enemy such crazy losses in this direction, in the north. They are less active in the south of the city.But they do not stop trying to perform a pincer movement (surround – ed.). The guys are in positions, holding on.Everything that they (the occupiers - ed.).have at their disposal works: airstrikes, missile strikes, multiple-launch missile systems, cannon artillery, mortars, cluster munitions, magnesium incendiaries – everything flies towards the city and positions around the city.""Details: Barabash stated that there was more shelling, including of the city itself. According to him, three weeks ago, there were more assaults on the Bakhmut front than in Avdiivka, and now the frequencies of attacks in both areas are the same. Both in the Bakhmut front and in the Avdiivka front, 250-300 shelling and 30-40 assault actions are recorded per day.We have launched English Twitter! Follow us! The only difference is the number of anti-aircraft strikes: in Bakhmut, 3 to 5 strikes are observed daily, and in Avdiivka, sometimes it's up to 30 per day.In his opinion, the occupiers have no problems with personnel, ammunition and aviation: ""We do not see this [weakening of the enemy – ed.]. Even by the number of assault actions, we can feel that they have a lot of personnel. They keep pressuring [us] more and more.""In addition, Barabash reported that currently, approximately 1,900 people remain in Avdiivka. At the beginning of the invasion, there were 26,000 inhabitants. By 2014, there were about 40,000 people in the city.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,land,indirect_fire,3/22/23,,,,,,
60454.0,https://www.pravda.com.ua/eng/news/2023/03/25/7395018/,Spain to provide almost €15 million to strengthen food security in Ukraine,"The Spanish government will allocate  additional €14.5 million to Ukraine to continue developing the global food security program announced last September by Prime Minister Pedro Sánchez.Source: Spanish Ambassador to Ukraine Ricardo Lopez-Aranda Jagu at a briefing in Odesa, reports European Pravda, citing Ukrinform news agencyDetails: ""Last September, the Prime Minister of Spain announced at the UN General Assembly that Spain would provide more than €236 million to implement this program. And now Spain will add another €14.5 million,"" the ambassador said.According to the Spanish diplomat, Russia's full-scale aggression against Ukraine has had a significant impact on the rest of the world, jeopardizing food security.""This program shows how Ukraine extends a hand of friendship to its friends in need. I am very pleased that Spain could join this program,"" Lopez-Aranda Jagu said, adding that Spain will continue to provide military and humanitarian assistance to Ukraine.Background:On 18 March, the Ukrainian government announced the extension of the grain initiative for 120 days, although Russia had initially agreed to only 60 days. The last extension expired on 18 March.Later, the Russian Foreign Ministry said that it did not agree to extend the Black Sea Grain Initiative for 120 days and put forward several requirements for continuing its participation in it.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!We have launched English Twitter! Follow us! ",,,security,arrest,3/25/23,,,,,,
62005.0,https://www.pravda.com.ua/eng/news/2023/04/4/7396433/,US allocates $2.6 billion in military aid to Ukraine,"The US Department of Defence on Tuesday announced another package of military aid to Ukraine worth of US$2.6 billion.Source: European PravdaThe package consists of two parts: the first, worth of US$2.1 billion, is funded by the Ukraine Security Assistance Initiative, under which weapons are ordered from manufacturers, rather than taken from the stockpiles of the US Armed Forces.These funds will finance additional ammunition for NASAMS systems, nine 30-mm anti-drone guns, 10 C-UAS laser-guided mobile missile systems, three air surveillance radar stations, 30-mm and 23-mm anti-aircraft munitions, 130-mm and 122-mm artillery shells, 122-mm rockets for Grad systems, multiple launcher rocket systems and ammunition for them, 120-mm and 81-mm mortar systems and mortar bombs for them, as well as 120-mm tank ammunition.Also provided are Javelin anti-tank systems, high-precision aviation munitions, approximately 3,600 small arms and more than 23 million rounds of ammunition, seven tactical vehicles for the evacuation of equipment, eight heavy fuel tankers and 105 fuel trailers, armoured bridge systems, four logistics vehicles, trucks, and ten trailers for the transportation of heavy equipment, means of secure communication, including satellite, as well as training and funds for the maintenance of the mentioned equipment.The remaining $500 million, which is primarily for munitions, will come under the President's Arms Reduction Initiative, which allows the U.S. leader to transfer weapons from the U.S. stockpile in emergencies.Within this package, Ukraine will receive additional ammunition for Patriot anti-aircraft missile systems and HIMARS systems, 155-mm and 105-mm artillery shells, 120-mm mortar bombs, 120-mm and 105-mm tank ammunition, 25-mm ammunition, heavy TOW anti-tank guidedmissiles, approximately 400 grenade launchers and 200,000 rounds for them.We have launched English Twitter! Follow us! In addition, these funds will fund 11 tactical equipment evacuation vehicles, 61 heavy fuel tankers, 10 heavy equipment trucks and 10 trailers, vehicle maintenance and repair support equipment, as well as spare parts and other field equipment.Background: The latest military aid package of US$350 million was announced on 20 March. In total, since the beginning of the full-scale invasion of Russia, the United States has announced about US$33 billion in military aid to Ukraine.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,land,indirect_fire,4/4/23,,,,,,
